"symb","open_time","high","low","close","volume","close_time","quote_asset_vol","num_trades","takerbuy_baseasset_vol","takerbuy_quoteasset_vol"
"BTCUSDT","2021-09-02T00:00:00.000000Z",50450.130000000005,48584.06,49246.64,54410.770538,"2021-09-02T23:59:59.999999Z",2.704192314674689E9,1549849,28351.807225,1.409412062219681E9
"BTCUSDT","2021-09-03T00:00:00.000000Z",51000.0,48316.840000000004,49999.14,59025.644156999995,"2021-09-03T23:59:59.999999Z",2.949574478071738E9,1645163,29625.443382999998,1.4812381333946328E9
"BTCUSDT","2021-09-04T00:00:00.000000Z",50535.69,49370.0,49915.64,34664.65959,"2021-09-04T23:59:59.999999Z",1.7335271364442587E9,1225830,16739.70385,8.37225473735276E8
"BTCUSDT","2021-09-05T00:00:00.000000Z",51900.0,49450.0,51756.880000000005,40544.835872999996,"2021-09-05T23:59:59.999999Z",2.0492120258446589E9,1417660,21557.235864,1.0902399066856635E9
"BTCUSDT","2021-09-06T00:00:00.000000Z",52780.0,50969.33,52663.9,49249.667081,"2021-09-06T23:59:59.999999Z",2.5492909830568776E9,1678015,24620.352525,1.274643403547947E9
"BTCUSDT","2021-09-07T00:00:00.000000Z",52920.0,42843.05,46863.73,123048.802719,"2021-09-07T23:59:59.999999Z",6.004105772870441E9,3321711,57935.601976,2.832268574038726E9
"BTCUSDT","2021-09-08T00:00:00.000000Z",47340.99,44412.020000000004,46048.31,65069.315200000005,"2021-09-08T23:59:59.999999Z",3.0006057939389606E9,1796101,31796.747600000002,1.4665446082678735E9
"BTCUSDT","2021-09-09T00:00:00.000000Z",47399.97,45513.08,46395.14,50651.66002,"2021-09-09T23:59:59.999999Z",2.3518629835182414E9,1567586,24183.388030000002,1.1229946909093316E9
"BTCUSDT","2021-09-10T00:00:00.000000Z",47033.0,44132.29,44850.91,49048.266180000006,"2021-09-10T23:59:59.999999Z",2.2436986260395164E9,1569941,24358.597990000002,1.1144907338792434E9
"BTCUSDT","2021-09-11T00:00:00.000000Z",45987.93,44722.22,45173.69,30440.4081,"2021-09-11T23:59:59.999999Z",1.3803707640127168E9,1060890,14804.3426,6.711230695623685E8
"BTCUSDT","2021-09-12T00:00:00.000000Z",46460.0,44742.06,46025.24,32094.280520000004,"2021-09-12T23:59:59.999999Z",1.4647809202199812E9,1179808,15735.451040000002,7.184360127588656E8
"BTCUSDT","2021-09-13T00:00:00.000000Z",46880.0,43370.0,44940.73,65429.15056,"2021-09-13T23:59:59.999999Z",2.9306681182616343E9,1703512,32041.05972,1.435586958779868E9
"BTCUSDT","2021-09-14T00:00:00.000000Z",47250.0,44594.44,47111.520000000004,44855.850990000006,"2021-09-14T23:59:59.999999Z",2.0722595190619195E9,1210258,22182.466490000003,1.0251565477189183E9
"BTCUSDT","2021-09-15T00:00:00.000000Z",48500.0,46682.32,48121.41,43204.711740000006,"2021-09-15T23:59:59.999999Z",2.0569963988439615E9,1176050,20903.535350000002,9.951983137474111E8
"BTCUSDT","2021-09-16T00:00:00.000000Z",48557.0,47021.100000000006,47737.82,40725.088950000005,"2021-09-16T23:59:59.999999Z",1.9484472329107175E9,1176129,19907.791510000003,9.525029828119016E8
"BTCUSDT","2021-09-17T00:00:00.000000Z",48150.0,46699.56,47299.98,34461.927760000006,"2021-09-17T23:59:59.999999Z",1.6371220494128375E9,1033968,16599.461620000002,7.885634444133477E8
"BTCUSDT","2021-09-18T00:00:00.000000Z",48843.200000000004,47035.56,48292.74,30906.470380000002,"2021-09-18T23:59:59.999999Z",1.4914616279514222E9,976346,15219.904870000002,7.344762560995072E8
"BTCUSDT","2021-09-19T00:00:00.000000Z",48372.83,46829.18,47241.75,29847.24349,"2021-09-19T23:59:59.999999Z",1.4216428794932063E9,909785,14346.799790000001,6.832497340721828E8
"BTCUSDT","2021-09-20T00:00:00.000000Z",47347.25,42500.0,43015.62,78003.524443,"2021-09-20T23:59:59.999999Z",3.457139274300071E9,1842231,36108.362950999996,1.6001077485660272E9
"BTCUSDT","2021-09-21T00:00:00.000000Z",43639.0,39600.0,40734.38,84534.080485,"2021-09-21T23:59:59.999999Z",3.551997786690355E9,1820721,38942.74356,1.6378003285038831E9
"BTCUSDT","2021-09-22T00:00:00.000000Z",44000.55,40565.39,43543.61,58349.055420000004,"2021-09-22T23:59:59.999999Z",2.482639471907596E9,1304011,29321.5066,1.248027083190341E9
"BTCUSDT","2021-09-23T00:00:00.000000Z",44978.0,43069.090000000004,44865.26,48699.576550000005,"2021-09-23T23:59:59.999999Z",2.1472113054820888E9,1196106,24503.003650000002,1.0804044995649571E9
"BTCUSDT","2021-09-24T00:00:00.000000Z",45200.0,40675.0,42810.57,84113.42629199999,"2021-09-24T23:59:59.999999Z",3.5967182310505486E9,1819744,41952.776582,1.794510963779781E9
"BTCUSDT","2021-09-25T00:00:00.000000Z",42966.840000000004,41646.28,42670.64,33594.57189,"2021-09-25T23:59:59.999999Z",1.4282387482095258E9,949787,16555.7295,7.03947971383276E8
"BTCUSDT","2021-09-26T00:00:00.000000Z",43950.0,40750.0,43160.9,49879.997650000005,"2021-09-26T23:59:59.999999Z",2.1246570792797768E9,1374145,24762.74447,1.0552257921285857E9
"BTCUSDT","2021-09-27T00:00:00.000000Z",44350.0,42098.0,42147.35,39776.843830000005,"2021-09-27T23:59:59.999999Z",1.7289122998034244E9,1001487,19307.853460000002,8.395859823907081E8
"BTCUSDT","2021-09-28T00:00:00.000000Z",42787.38,40888.0,41026.54,43372.2624,"2021-09-28T23:59:59.999999Z",1.816305387838858E9,1045389,20710.0903,8.673068722124455E8
"BTCUSDT","2021-09-29T00:00:00.000000Z",42590.0,40753.88,41524.28,33511.53487,"2021-09-29T23:59:59.999999Z",1.3996254760563762E9,884909,16338.4266,6.824663427870586E8
"BTCUSDT","2021-09-30T00:00:00.000000Z",44141.37,41410.17,43824.100000000006,46381.227810000004,"2021-09-30T23:59:59.999999Z",2.005486003564677E9,1197815,23348.93974,1.0096879482258335E9
"BTCUSDT","2021-10-01T00:00:00.000000Z",48495.0,43283.03,48141.61,66244.87492,"2021-10-01T23:59:59.999999Z",3.076094886592474E9,1771237,34156.88321,1.585411525337827E9
"BTCUSDT","2021-10-02T00:00:00.000000Z",48336.590000000004,47430.18,47634.9,30508.981310000003,"2021-10-02T23:59:59.999999Z",1.4590648805324447E9,996116,15180.503620000001,7.260076091562026E8
"BTCUSDT","2021-10-03T00:00:00.000000Z",49228.08,47088.0,48200.01,30825.056010000004,"2021-10-03T23:59:59.999999Z",1.4827644621905775E9,1114294,15426.81514,7.42443046407549E8
"BTCUSDT","2021-10-04T00:00:00.000000Z",49536.12,46891.0,49224.94,46796.493720000006,"2021-10-04T23:59:59.999999Z",2.2584643611263566E9,1437692,23032.491400000003,1.1122328007886515E9
"BTCUSDT","2021-10-05T00:00:00.000000Z",51886.3,49022.4,51471.99,52125.66793,"2021-10-05T23:59:59.999999Z",2.618101829017722E9,1641651,26687.410460000003,1.3410458729987288E9
"BTCUSDT","2021-10-06T00:00:00.000000Z",55750.0,50382.41,55315.0,79877.545181,"2021-10-06T23:59:59.999999Z",4.2369272653815217E9,2443126,40664.027516999995,2.1583261136632404E9
"BTCUSDT","2021-10-07T00:00:00.000000Z",55332.31,53357.0,53785.22,54917.377660000006,"2021-10-07T23:59:59.999999Z",2.983143121088643E9,1703147,26485.898490000003,1.438826617038987E9
"BTCUSDT","2021-10-08T00:00:00.000000Z",56100.0,53617.61,53951.43,46160.25785,"2021-10-08T23:59:59.999999Z",2.5220876250940795E9,1548832,22643.19334,1.2377999568681743E9
"BTCUSDT","2021-10-09T00:00:00.000000Z",55489.0,53661.67,54949.72,55177.08013,"2021-10-09T23:59:59.999999Z",3.0248627906955924E9,1609483,27686.74749,1.5180443402089686E9
"BTCUSDT","2021-10-10T00:00:00.000000Z",56561.31,54080.0,54659.0,89237.836128,"2021-10-10T23:59:59.999999Z",4.923958325389875E9,2427176,44656.915748,2.464422246842279E9
"BTCUSDT","2021-10-11T00:00:00.000000Z",57839.04,54415.06,57471.35,52933.165751,"2021-10-11T23:59:59.999999Z",2.994673617723648E9,1690409,26858.829013,1.5198258431170495E9
"BTCUSDT","2021-10-12T00:00:00.000000Z",57680.0,53879.0,55996.93,53471.285500000005,"2021-10-12T23:59:59.999999Z",3.0172106828859496E9,1554412,26157.44247,1.47708424254916E9
"BTCUSDT","2021-10-13T00:00:00.000000Z",57777.0,54167.19,57367.0,55808.44492,"2021-10-13T23:59:59.999999Z",3.123307687477303E9,1610489,27985.132070000003,1.56681232567564E9
"BTCUSDT","2021-10-14T00:00:00.000000Z",58532.54,56818.05,57347.94,43053.336781,"2021-10-14T23:59:59.999999Z",2.4819157915912347E9,1372048,21940.264979,1.265138476865594E9
"BTCUSDT","2021-10-15T00:00:00.000000Z",62933.0,56850.0,61672.42,82512.908022,"2021-10-15T23:59:59.999999Z",4.959389368726733E9,2649137,43913.676330999995,2.6389698736698027E9
"BTCUSDT","2021-10-16T00:00:00.000000Z",62378.42,60150.0,60875.57,35467.88096,"2021-10-16T23:59:59.999999Z",2.173374058808911E9,1360379,17286.46284,1.0595364576160171E9
"BTCUSDT","2021-10-17T00:00:00.000000Z",61718.39,58963.0,61528.33,39099.24124,"2021-10-17T23:59:59.999999Z",2.3716962947973056E9,1331655,19289.94298,1.1705240047692943E9
"BTCUSDT","2021-10-18T00:00:00.000000Z",62695.78,59844.450000000004,62009.840000000004,51798.44844000001,"2021-10-18T23:59:59.999999Z",3.1950912334205527E9,1629184,25859.085390000004,1.595447836139042E9
"BTCUSDT","2021-10-19T00:00:00.000000Z",64486.0,61322.22,64280.590000000004,53628.107744,"2021-10-19T23:59:59.999999Z",3.370863940269437E9,1755708,27436.545484,1.7246659798435092E9
"BTCUSDT","2021-10-20T00:00:00.000000Z",67000.0,63481.4,66001.41,51428.934856,"2021-10-20T23:59:59.999999Z",3.362878816404592E9,1823286,27623.990525999998,1.8066537646708326E9
"BTCUSDT","2021-10-21T00:00:00.000000Z",66639.74,62000.0,62193.15,68538.64537,"2021-10-21T23:59:59.999999Z",4.407757970879756E9,2181665,32008.51421,2.060110973805894E9
"BTCUSDT","2021-10-22T00:00:00.000000Z",63732.39,60000.0,60688.22,52119.35886000001,"2021-10-22T23:59:59.999999Z",3.2293777443114257E9,1555280,25440.69118,1.5768077441958969E9
"BTCUSDT","2021-10-23T00:00:00.000000Z",61747.64,59562.15,61286.75,27626.936780000004,"2021-10-23T23:59:59.999999Z",1.6861217222187824E9,982103,13352.569080000001,8.153065813357303E8
"BTCUSDT","2021-10-24T00:00:00.000000Z",61500.0,59510.630000000005,60852.22,31226.576760000004,"2021-10-24T23:59:59.999999Z",1.8896945589504948E9,1052085,15682.1686,9.491513318623388E8
"BTCUSDT","2021-10-25T00:00:00.000000Z",63710.630000000005,60650.0,63078.78,36853.83806,"2021-10-25T23:59:59.999999Z",2.30933965010938E9,1270453,18577.25472,1.1641503059348183E9
"BTCUSDT","2021-10-26T00:00:00.000000Z",63293.48,59817.55,60328.81,40217.500830000004,"2021-10-26T23:59:59.999999Z",2.4926061333189454E9,1334460,18699.284750000003,1.160289812695996E9
"BTCUSDT","2021-10-27T00:00:00.000000Z",61496.0,58000.0,58413.44,62124.49016000001,"2021-10-27T23:59:59.999999Z",3.688306192972418E9,1913083,29983.431220000002,1.7804947935603175E9
"BTCUSDT","2021-10-28T00:00:00.000000Z",62499.0,57820.0,60575.89,61056.353010000006,"2021-10-28T23:59:59.999999Z",3.677629851059606E9,1878275,30447.44205,1.8353357178149135E9
"BTCUSDT","2021-10-29T00:00:00.000000Z",62980.0,60174.81,62253.71,43973.904140000006,"2021-10-29T23:59:59.999999Z",2.7060909873096256E9,1417344,22262.868810000004,1.3703255910001447E9
"BTCUSDT","2021-10-30T00:00:00.000000Z",62359.25,60673.0,61859.19,31478.12566,"2021-10-30T23:59:59.999999Z",1.9378602604380624E9,1197748,15583.511050000001,9.593691036133327E8
"BTCUSDT","2021-10-31T00:00:00.000000Z",62405.3,59945.36,61299.8,39267.63794,"2021-10-31T23:59:59.999999Z",2.396556477343494E9,1563417,19362.08206,1.1814490656191804E9
"BTCUSDT","2021-11-01T00:00:00.000000Z",62437.74,59405.0,60911.11,44687.66672,"2021-11-01T23:59:59.999999Z",2.737282804738131E9,1472636,22139.95506,1.3566767905772643E9
"BTCUSDT","2021-11-02T00:00:00.000000Z",64270.0,60624.68,63219.99,46368.284100000004,"2021-11-02T23:59:59.999999Z",2.90922103840065E9,1858362,23852.14282,1.4964480165988712E9
"BTCUSDT","2021-11-03T00:00:00.000000Z",63500.0,60382.76,62896.48,43336.09049,"2021-11-03T23:59:59.999999Z",2.7133895004663587E9,1601925,20662.34777,1.29430644166844E9
"BTCUSDT","2021-11-04T00:00:00.000000Z",63086.310000000005,60677.01,61395.01,35930.93314,"2021-11-04T23:59:59.999999Z",2.2181380267045407E9,1346081,17843.380350000003,1.101751566384345E9
"BTCUSDT","2021-11-05T00:00:00.000000Z",62595.72,60721.0,60937.12,31604.487490000003,"2021-11-05T23:59:59.999999Z",1.943346371470386E9,1243074,15769.154940000002,9.697806126853932E8
"BTCUSDT","2021-11-06T00:00:00.000000Z",61560.49,60050.0,61470.61,25590.574080000002,"2021-11-06T23:59:59.999999Z",1.5567749435537283E9,965309,12511.527610000001,7.612943764716995E8
"BTCUSDT","2021-11-07T00:00:00.000000Z",63286.35,61322.78,63273.590000000004,25515.6883,"2021-11-07T23:59:59.999999Z",1.585744720199772E9,1068629,13567.09782,8.433844354409548E8
"BTCUSDT","2021-11-08T00:00:00.000000Z",67789.0,63273.58,67525.83,54442.094553999996,"2021-11-08T23:59:59.999999Z",3.5757161710442996E9,2349581,28879.186436,1.8973212498278408E9
"BTCUSDT","2021-11-09T00:00:00.000000Z",68524.25,66222.40000000001,66947.66,44661.378068,"2021-11-09T23:59:59.999999Z",3.014326962087268E9,1847655,22243.236451999997,1.5015486637926426E9
"BTCUSDT","2021-11-10T00:00:00.000000Z",69000.0,62822.9,64882.43,65171.504045999995,"2021-11-10T23:59:59.999999Z",4.3355757528052225E9,2347934,31344.743320999998,2.0883051777774782E9
"BTCUSDT","2021-11-11T00:00:00.000000Z",65600.07,64100.0,64774.26,37237.98058,"2021-11-11T23:59:59.999999Z",2.41553733357771E9,1327827,18589.51479,1.2058904536044016E9
"BTCUSDT","2021-11-12T00:00:00.000000Z",65450.700000000004,62278.0,64122.23,44490.10816,"2021-11-12T23:59:59.999999Z",2.8442865475040407E9,1479149,21028.455410000002,1.3448838791387346E9
"BTCUSDT","2021-11-13T00:00:00.000000Z",65000.0,63360.22,64380.0,22504.973830000003,"2021-11-13T23:59:59.999999Z",1.4424416135983922E9,904149,11094.052090000001,7.111465140645869E8
"BTCUSDT","2021-11-14T00:00:00.000000Z",65550.51,63576.270000000004,65519.100000000006,25705.073470000003,"2021-11-14T23:59:59.999999Z",1.6584737812937696E9,951393,12629.83414,8.150395509471319E8
"BTCUSDT","2021-11-15T00:00:00.000000Z",66401.82,63400.0,63606.74,37829.37124,"2021-11-15T23:59:59.999999Z",2.4609159228761277E9,1305209,19160.473820000003,1.2472755954355903E9
"BTCUSDT","2021-11-16T00:00:00.000000Z",63617.310000000005,58574.07,60058.87,77455.15609,"2021-11-16T23:59:59.999999Z",4.705744041299646E9,2353681,36375.32415,2.2098391533697233E9
"BTCUSDT","2021-11-17T00:00:00.000000Z",60840.23,58373.0,60344.87,46289.38491,"2021-11-17T23:59:59.999999Z",2.767802055200423E9,1471305,22545.24375,1.3485379469526918E9
"BTCUSDT","2021-11-18T00:00:00.000000Z",60976.0,56474.26,56891.62,62146.99931000001,"2021-11-18T23:59:59.999999Z",3.6448241791448526E9,1960419,29742.205070000004,1.745202989742389E9
"BTCUSDT","2021-11-19T00:00:00.000000Z",58320.0,55600.0,58052.24,50715.88726,"2021-11-19T23:59:59.999999Z",2.8961899759107738E9,1560459,24072.285750000003,1.3747717582367315E9
"BTCUSDT","2021-11-20T00:00:00.000000Z",59845.0,57353.0,59707.51,33811.5901,"2021-11-20T23:59:59.999999Z",1.982718831157077E9,1200190,16682.280870000002,9.783401540756931E8
"BTCUSDT","2021-11-21T00:00:00.000000Z",60029.76,58486.65,58622.020000000004,31902.227850000003,"2021-11-21T23:59:59.999999Z",1.8865781545167086E9,1249219,14949.123090000001,8.840841557068343E8
"BTCUSDT","2021-11-22T00:00:00.000000Z",59444.0,55610.0,56247.18,51724.320470000006,"2021-11-22T23:59:59.999999Z",2.9686223341376567E9,1624768,24834.981600000003,1.4256685622116647E9
"BTCUSDT","2021-11-23T00:00:00.000000Z",58009.99,55317.0,57541.270000000004,49917.850170000005,"2021-11-23T23:59:59.999999Z",2.8372106734885187E9,1570845,25217.65003,1.4331714686668608E9
"BTCUSDT","2021-11-24T00:00:00.000000Z",57735.0,55837.0,57138.29,39612.049640000005,"2021-11-24T23:59:59.999999Z",2.246374244330568E9,1432991,19625.09659,1.1131843756794686E9
"BTCUSDT","2021-11-25T00:00:00.000000Z",59398.9,57000.0,58960.36,42153.51522,"2021-11-25T23:59:59.999999Z",2.455658857700593E9,1604266,21112.80397,1.2300228917300947E9
"BTCUSDT","2021-11-26T00:00:00.000000Z",59150.0,53500.0,53726.53,65927.87066,"2021-11-26T23:59:59.999999Z",3.6493538604295664E9,2138184,31287.4699,1.7319748798668964E9
"BTCUSDT","2021-11-27T00:00:00.000000Z",55280.0,53610.0,54721.03,29716.999570000004,"2021-11-27T23:59:59.999999Z",1.6231731234917316E9,1110145,14462.938010000002,7.901915409148489E8
"BTCUSDT","2021-11-28T00:00:00.000000Z",57445.05,53256.64,57274.880000000005,36163.7137,"2021-11-28T23:59:59.999999Z",1.982198373532835E9,1253408,18520.69985,1.0160732165947641E9
"BTCUSDT","2021-11-29T00:00:00.000000Z",58865.97,56666.67,57776.25,40125.28009,"2021-11-29T23:59:59.999999Z",2.313371348113543E9,1349625,19520.25038,1.1252409845522516E9
"BTCUSDT","2021-11-30T00:00:00.000000Z",59176.99,55875.55,56950.56,49161.051940000005,"2021-11-30T23:59:59.999999Z",2.823644073021905E9,1587472,23867.802870000003,1.3717204222556279E9
"BTCUSDT","2021-12-01T00:00:00.000000Z",59053.55,56458.01,57184.07,44956.636560000006,"2021-12-01T23:59:59.999999Z",2.5849287140757422E9,1442301,21501.29463,1.2364144049088528E9
"BTCUSDT","2021-12-02T00:00:00.000000Z",57375.47,55777.770000000004,56480.340000000004,37574.059760000004,"2021-12-02T23:59:59.999999Z",2.1271101021073096E9,1307890,18375.47518,1.0403668945501271E9
"BTCUSDT","2021-12-03T00:00:00.000000Z",57600.0,51680.0,53601.05,58927.69027000001,"2021-12-03T23:59:59.999999Z",3.2461985059468513E9,1865063,27287.257510000003,1.5055565561578631E9
"BTCUSDT","2021-12-04T00:00:00.000000Z",53859.100000000006,42000.3,49152.47,114203.373748,"2021-12-04T23:59:59.999999Z",5.495712061978532E9,3362771,52876.55238,2.544632557496252E9
"BTCUSDT","2021-12-05T00:00:00.000000Z",49699.05,47727.21,49396.33,45580.820120000004,"2021-12-05T23:59:59.999999Z",2.2314861058439116E9,1371839,22420.903240000003,1.0977857585909762E9
"BTCUSDT","2021-12-06T00:00:00.000000Z",50891.11,47100.0,50441.92,58571.21575,"2021-12-06T23:59:59.999999Z",2.8515289191795363E9,1741956,28820.347530000003,1.4034646768850935E9
"BTCUSDT","2021-12-07T00:00:00.000000Z",51936.33,50039.74,50588.950000000004,38253.46877,"2021-12-07T23:59:59.999999Z",1.9505735002086656E9,1212350,18679.11099,9.525510676259855E8
"BTCUSDT","2021-12-08T00:00:00.000000Z",51200.0,48600.0,50471.19,38425.924660000004,"2021-12-08T23:59:59.999999Z",1.9254587871147523E9,1118225,18126.843620000003,9.084106922460091E8
"BTCUSDT","2021-12-09T00:00:00.000000Z",50797.76,47320.0,47545.590000000004,37692.68665,"2021-12-09T23:59:59.999999Z",1.8414749988951101E9,1130599,18097.0596,8.840825397047912E8
"BTCUSDT","2021-12-10T00:00:00.000000Z",50125.0,46852.0,47140.54,44233.57391000001,"2021-12-10T23:59:59.999999Z",2.135023722853151E9,1215231,21143.961290000003,1.0209955763025668E9
"BTCUSDT","2021-12-11T00:00:00.000000Z",49485.71,46751.0,49389.99,28889.193580000003,"2021-12-11T23:59:59.999999Z",1.3975246355814018E9,957390,14452.26806,6.992515978052381E8
"BTCUSDT","2021-12-12T00:00:00.000000Z",50777.0,48638.0,50053.9,26017.934210000003,"2021-12-12T23:59:59.999999Z",1.2923158836245534E9,863605,13266.00955,6.589233148679801E8
"BTCUSDT","2021-12-13T00:00:00.000000Z",50189.97,45672.75,46702.75,50869.520930000006,"2021-12-13T23:59:59.999999Z",2.4238885007903047E9,1399599,23487.022800000002,1.1199722485384023E9
"BTCUSDT","2021-12-14T00:00:00.000000Z",48700.41,46290.0,48343.28,39955.98445,"2021-12-14T23:59:59.999999Z",1.8874273624740963E9,1194992,20010.805890000003,9.455013361569144E8
"BTCUSDT","2021-12-15T00:00:00.000000Z",49500.0,46547.0,48864.98,51629.181000000004,"2021-12-15T23:59:59.999999Z",2.4870123090915494E9,1438176,25861.16891,1.2460953784595408E9
"BTCUSDT","2021-12-16T00:00:00.000000Z",49436.43,47511.0,47632.38,31949.867390000003,"2021-12-16T23:59:59.999999Z",1.5512006540527449E9,1023983,15281.924390000002,7.421152835773988E8
"BTCUSDT","2021-12-17T00:00:00.000000Z",47995.96,45456.0,46131.200000000004,43104.4887,"2021-12-17T23:59:59.999999Z",2.0159663495161324E9,1261780,19846.771920000003,9.286658635850743E8
"BTCUSDT","2021-12-18T00:00:00.000000Z",47392.37,45500.0,46834.48,25020.052710000004,"2021-12-18T23:59:59.999999Z",1.1652051357008426E9,862066,12635.54707,5.886494542725667E8
"BTCUSDT","2021-12-19T00:00:00.000000Z",48300.01,46406.91,46681.23,29305.706650000004,"2021-12-19T23:59:59.999999Z",1.3849585983627698E9,874827,14646.77828,6.925598142285637E8
"BTCUSDT","2021-12-20T00:00:00.000000Z",47537.57,45558.85,46914.16,35848.50609,"2021-12-20T23:59:59.999999Z",1.6633631178304534E9,1076488,17666.32749,8.19817570663743E8
"BTCUSDT","2021-12-21T00:00:00.000000Z",49328.96,46630.0,48889.88,37713.929240000005,"2021-12-21T23:59:59.999999Z",1.8272341490598803E9,1119412,19356.270060000003,9.376484122221353E8
"BTCUSDT","2021-12-22T00:00:00.000000Z",49576.130000000005,48421.87,48588.16,27004.2022,"2021-12-22T23:59:59.999999Z",1.3224185953337295E9,949480,13402.549630000001,6.564672307563096E8
"BTCUSDT","2021-12-23T00:00:00.000000Z",51375.0,47920.42,50838.81,35192.540460000004,"2021-12-23T23:59:59.999999Z",1.7381298307814522E9,1176050,17397.67034,8.59605116679757E8
"BTCUSDT","2021-12-24T00:00:00.000000Z",51810.0,50384.43,50820.0,31684.84269,"2021-12-24T23:59:59.999999Z",1.6180899272810063E9,1075177,15108.363620000002,7.715572836260679E8
"BTCUSDT","2021-12-25T00:00:00.000000Z",51156.23,50142.32,50399.66,19135.51613,"2021-12-25T23:59:59.999999Z",9.71491029130824E8,766979,9928.302660000001,5.041025295288982E8
"BTCUSDT","2021-12-26T00:00:00.000000Z",51280.0,49412.0,50775.49,22569.889140000003,"2021-12-26T23:59:59.999999Z",1.1322002415624182E9,797133,11285.69707,5.663747867160686E8
"BTCUSDT","2021-12-27T00:00:00.000000Z",52088.0,50449.0,50701.44,28783.575610000004,"2021-12-27T23:59:59.999999Z",1.4716267276045172E9,1008993,14431.775950000001,7.381500901315702E8
"BTCUSDT","2021-12-28T00:00:00.000000Z",50704.05,47313.01,47543.74,45853.33924,"2021-12-28T23:59:59.999999Z",2.242102220931003E9,1345774,21743.170130000002,1.0631716931535623E9
"BTCUSDT","2021-12-29T00:00:00.000000Z",48139.08,46096.99,46464.66,39498.87,"2021-12-29T23:59:59.999999Z",1.8737855712732968E9,1114074,19089.6191,9.0596969564254E8
"BTCUSDT","2021-12-30T00:00:00.000000Z",47900.0,45900.0,47120.87,30352.295690000003,"2021-12-30T23:59:59.999999Z",1.428755720453203E9,910157,14886.523750000002,7.007922566883159E8
"BTCUSDT","2021-12-31T00:00:00.000000Z",48548.26,45678.0,46216.93,34937.99796,"2021-12-31T23:59:59.999999Z",1.6507159779185169E9,1059783,17315.5423,8.183316880033131E8
"BTCUSDT","2022-01-01T00:00:00.000000Z",47954.63,46208.37,47722.65,19604.46325,"2022-01-01T23:59:59.999999Z",9.241551595834866E8,714899,9942.36679,4.687387117901065E8
"BTCUSDT","2022-01-02T00:00:00.000000Z",47990.0,46654.0,47286.18,18340.4604,"2022-01-02T23:59:59.999999Z",8.666109955633582E8,709624,9166.46954,4.331823922819466E8
"BTCUSDT","2022-01-03T00:00:00.000000Z",47570.0,45696.0,46446.100000000006,27662.077100000002,"2022-01-03T23:59:59.999999Z",1.292203508325655E9,885624,13524.760450000002,6.318794301142801E8
"BTCUSDT","2022-01-04T00:00:00.000000Z",47557.54,45500.0,45832.01,35491.4136,"2022-01-04T23:59:59.999999Z",1.649170424127613E9,1021815,17689.26808,8.217254630808073E8
"BTCUSDT","2022-01-05T00:00:00.000000Z",47070.0,42500.0,43451.13,51784.118570000006,"2022-01-05T23:59:59.999999Z",2.3342885446454477E9,1478532,23552.9946,1.0632872263571414E9
"BTCUSDT","2022-01-06T00:00:00.000000Z",43816.0,42430.58,43082.31,38880.37305,"2022-01-06T23:59:59.999999Z",1.6744661544383326E9,1150707,19268.82662,8.298865618261453E8
"BTCUSDT","2022-01-07T00:00:00.000000Z",43145.83,40610.0,41566.48,54836.508180000004,"2022-01-07T23:59:59.999999Z",2.2938510154652367E9,1406635,26519.392610000003,1.1097402002387211E9
"BTCUSDT","2022-01-08T00:00:00.000000Z",42300.0,40501.0,41679.74,32952.73111,"2022-01-08T23:59:59.999999Z",1.3672334948277667E9,1021908,16462.537470000003,6.831555354215348E8
"BTCUSDT","2022-01-09T00:00:00.000000Z",42786.700000000004,41200.020000000004,41864.62,22724.39426,"2022-01-09T23:59:59.999999Z",9.528300645125848E8,752733,11399.78979,4.78046850277152E8
"BTCUSDT","2022-01-10T00:00:00.000000Z",42248.5,39650.0,41822.49,50729.170190000004,"2022-01-10T23:59:59.999999Z",2.0881113395055964E9,1250983,24654.548110000003,1.0159355534027652E9
"BTCUSDT","2022-01-11T00:00:00.000000Z",43100.0,41268.93,42729.29,37296.43729,"2022-01-11T23:59:59.999999Z",1.5748036089600787E9,1015526,18521.95391,7.821763831010935E8
"BTCUSDT","2022-01-12T00:00:00.000000Z",44322.0,42450.0,43902.66,33943.2928,"2022-01-12T23:59:59.999999Z",1.4709064377120714E9,1023902,17584.31885,7.62205618815565E8
"BTCUSDT","2022-01-13T00:00:00.000000Z",44500.0,42311.22,42560.11,34910.87762,"2022-01-13T23:59:59.999999Z",1.5159445254954948E9,1036234,17175.405870000002,7.460751232441132E8
"BTCUSDT","2022-01-14T00:00:00.000000Z",43448.78,41725.950000000004,43059.96,32640.882920000004,"2022-01-14T23:59:59.999999Z",1.3920004433501675E9,946938,15434.189450000002,6.584723862432475E8
"BTCUSDT","2022-01-15T00:00:00.000000Z",43800.0,42555.0,43084.29,21936.05616,"2022-01-15T23:59:59.999999Z",9.46488263548448E8,752688,11133.186150000001,4.805164871849679E8
"BTCUSDT","2022-01-16T00:00:00.000000Z",43475.0,42581.79,43071.66,20602.352710000003,"2022-01-16T23:59:59.999999Z",8.872031340531467E8,732171,10052.192910000002,4.328999396738643E8
"BTCUSDT","2022-01-17T00:00:00.000000Z",43176.18,41540.42,42201.62,27562.086130000003,"2022-01-17T23:59:59.999999Z",1.1693816844668436E9,918029,13448.541920000001,5.706904759728292E8
